date,hm,ta,power demand(MW),holiday_name,weekday,weekend,spring,summer,autoum,winter,is_holiday_dummies
2022-10-16 16:00,64.37583774,20.2467284,54704,,0,1,0,0,1,0,0
2022-10-16 17:00,66.20335097,19.57975309,57069,,0,1,0,0,1,0,0
2022-10-16 18:00,72.90167549,18.19905644,59248,,0,1,0,0,1,0,0
2022-10-16 19:00,76.91031746,17.11027337,59138,,0,1,0,0,1,0,0
2022-10-16 20:00,79.52345679,16.49580247,58668,,0,1,0,0,1,0,0
2022-10-16 21:00,80.65723104,16.17407407,57586,,0,1,0,0,1,0,0
2022-10-16 22:00,81.50335097,15.94987654,56389,,0,1,0,0,1,0,0
2022-10-16 23:00,82.46851852,15.63653439,55209,,0,1,0,0,1,0,0
2022-10-17 0:00,82.77425044,15.28702822,52215,,1,0,0,0,1,0,0
2022-10-17 1:00,83.10864198,14.81561728,50428,,1,0,0,0,1,0,0
2022-10-17 2:00,81.27389771,14.52954145,49358,,1,0,0,0,1,0,0
2022-10-17 3:00,77.00070547,14.23699295,49035,,1,0,0,0,1,0,0
2022-10-17 4:00,73.58218695,13.91165785,49609,,1,0,0,0,1,0,0
2022-10-17 5:00,71.6212522,13.43581129,51695,,1,0,0,0,1,0,0
2022-10-17 6:00,68.51552028,12.90402998,55114,,1,0,0,0,1,0,0
2022-10-17 7:00,64.50097002,12.33097002,59468,,1,0,0,0,1,0,0
2022-10-17 8:00,59.3978836,12.32938272,63090,,1,0,0,0,1,0,0
2022-10-17 9:00,51.56984127,13.01998236,61650,,1,0,0,0,1,0,0
2022-10-17 10:00,45.05731922,13.68808642,59894,,1,0,0,0,1,0,0
2022-10-17 11:00,38.86313933,14.49549383,57821,,1,0,0,0,1,0,0
2022-10-17 12:00,33.15582011,15.08301587,55053,,1,0,0,0,1,0,0
2022-10-17 13:00,29.66552028,15.3434127,57860,,1,0,0,0,1,0,0
2022-10-17 14:00,29.69805996,15.34246914,59921,,1,0,0,0,1,0,0
2022-10-17 15:00,30.56869489,15.08932099,63045,,1,0,0,0,1,0,0
2022-10-17 16:00,32.9180776,14.34873016,67299,,1,0,0,0,1,0,0
2022-10-17 17:00,36.41684303,13.13420635,69248,,1,0,0,0,1,0,0
2022-10-17 18:00,41.91067019,11.55593474,70021,,1,0,0,0,1,0,0
2022-10-17 19:00,46.32522046,10.62851852,68636,,1,0,0,0,1,0,0
2022-10-17 20:00,50.00114638,9.987248677,66763,,1,0,0,0,1,0,0
2022-10-17 21:00,54.18253968,9.35824515,64812,,1,0,0,0,1,0,0
2022-10-17 22:00,56.68007055,8.811287478,62990,,1,0,0,0,1,0,0
2022-10-17 23:00,58.82283951,8.411904762,61975,,1,0,0,0,1,0,0
2022-10-18 0:00,61.75458554,7.774462081,58292,,1,0,0,0,1,0,0
2022-10-18 1:00,65.29118166,7.191419753,56266,,1,0,0,0,1,0,0
2022-10-18 2:00,66.6292769,6.801252205,55311,,1,0,0,0,1,0,0
2022-10-18 3:00,69.22751323,6.31462963,54865,,1,0,0,0,1,0,0
2022-10-18 4:00,70.93871252,5.748703704,55393,,1,0,0,0,1,0,0
2022-10-18 5:00,73.51790123,5.218042328,57004,,1,0,0,0,1,0,0
2022-10-18 6:00,73.64153439,4.91324515,59988,,1,0,0,0,1,0,0
2022-10-18 7:00,74.20862841,4.6878992,62924,,1,0,0,0,1,0,0
2022-10-18 8:00,69.49799891,6.38003256,63894,,1,0,0,0,1,0,0
2022-10-18 9:00,57.2213743,8.91620947,62099,,1,0,0,0,1,0,0
2022-10-18 10:00,48.27328042,10.7106105,60483,,1,0,0,0,1,0,0
2022-10-18 11:00,41.99668295,11.91196581,58201,,1,0,0,0,1,0,0
2022-10-18 12:00,38.53494098,12.92062746,55272,,1,0,0,0,1,0,0
2022-10-18 13:00,36.10008818,13.65039683,58239,,1,0,0,0,1,0,0
2022-10-18 14:00,35.12574956,13.96334215,60515,,1,0,0,0,1,0,0
2022-10-18 15:00,34.32663139,14.13089947,63378,,1,0,0,0,1,0,0
2022-10-18 16:00,35.35282187,13.83175485,67749,,1,0,0,0,1,0,0
2022-10-18 17:00,37.87566138,12.81767196,69981,,1,0,0,0,1,0,0
2022-10-18 18:00,45.84329806,10.99608466,70701,,1,0,0,0,1,0,0
2022-10-18 19:00,53.22063492,9.680793651,69232,,1,0,0,0,1,0,0
2022-10-18 20:00,58.85299824,8.613165785,67259,,1,0,0,0,1,0,0
2022-10-18 21:00,62.89409171,7.78835097,65593,,1,0,0,0,1,0,0
2022-10-18 22:00,66.12610229,7.063880071,63777,,1,0,0,0,1,0,0
2022-10-18 23:00,69.90873016,6.241984127,62816,,1,0,0,0,1,0,0
2022-10-19 0:00,73.02804233,5.625511464,59257,,1,0,0,0,1,0,0
2022-10-19 1:00,75.14982363,5.064717813,57160,,1,0,0,0,1,0,0
2022-10-19 2:00,77.0127866,4.585793651,56136,,1,0,0,0,1,0,0
2022-10-19 3:00,78.67901235,4.182566138,55663,,1,0,0,0,1,0,0
2022-10-19 4:00,79.6526455,3.812266314,56234,,1,0,0,0,1,0,0
2022-10-19 5:00,81.46534392,3.515634921,57898,,1,0,0,0,1,0,0
2022-10-19 6:00,80.94673721,3.442962963,60852,,1,0,0,0,1,0,0
2022-10-19 7:00,81.39047619,3.355767196,63673,,1,0,0,0,1,0,0
2022-10-19 8:00,78.59276896,5.213262787,64810,,1,0,0,0,1,0,0
2022-10-19 9:00,66.66137566,8.30452381,62976,,1,0,0,0,1,0,0
2022-10-19 10:00,51.10520282,11.02558201,61227,,1,0,0,0,1,0,0
2022-10-19 11:00,41.1122575,12.95266314,58947,,1,0,0,0,1,0,0
2022-10-19 12:00,37.80793651,14.38651675,56125,,1,0,0,0,1,0,0
2022-10-19 13:00,36.35952381,15.29396825,59149,,1,0,0,0,1,0,0
2022-10-19 14:00,35.04479718,15.88783951,61180,,1,0,0,0,1,0,0
2022-10-19 15:00,34.97213404,16.2568254,63883,,1,0,0,0,1,0,0
2022-10-19 16:00,35.70229277,16.0606261,67823,,1,0,0,0,1,0,0
2022-10-19 17:00,39.15335097,15.1572575,69517,,1,0,0,0,1,0,0
2022-10-19 18:00,50.07892416,12.83227513,70250,,1,0,0,0,1,0,0
2022-10-19 19:00,60.37151675,10.9532716,69081,,1,0,0,0,1,0,0
2022-10-19 20:00,66.21569665,9.793686067,67310,,1,0,0,0,1,0,0
2022-10-19 21:00,71.62742504,8.899805996,65663,,1,0,0,0,1,0,0
2022-10-19 22:00,75.53386243,8.033950617,63835,,1,0,0,0,1,0,0
2022-10-19 23:00,79.47107584,7.449197531,62934,,1,0,0,0,1,0,0
2022-10-20 0:00,83.31895944,6.882910053,59284,,1,0,0,0,1,0,0
2022-10-20 1:00,84.75044092,6.298430335,57145,,1,0,0,0,1,0,0
2022-10-20 2:00,85.77107584,5.741534392,56175,,1,0,0,0,1,0,0
2022-10-20 3:00,86.02733686,5.290405644,55705,,1,0,0,0,1,0,0
2022-10-20 4:00,87.71313933,4.864647266,56266,,1,0,0,0,1,0,0
2022-10-20 5:00,88.73888889,4.60664903,57876,,1,0,0,0,1,0,0
2022-10-20 6:00,89.42257496,4.275970018,60716,,1,0,0,0,1,0,0
2022-10-20 7:00,90.35758377,4.033880071,63838,,1,0,0,0,1,0,0
2022-10-20 8:00,87.19991182,5.90962963,65141,,1,0,0,0,1,0,0
2022-10-20 9:00,74.68377425,9.076507937,63526,,1,0,0,0,1,0,0
2022-10-20 10:00,61.29488536,12.1538448,61760,,1,0,0,0,1,0,0
2022-10-20 11:00,49.21957672,14.75623457,59585,,1,0,0,0,1,0,0
2022-10-20 12:00,40.73112875,16.62468254,56525,,1,0,0,0,1,0,0
2022-10-20 13:00,37.20820106,17.90765432,59400,,1,0,0,0,1,0,0
2022-10-20 14:00,34.90793651,18.84713404,61470,,1,0,0,0,1,0,0
2022-10-20 15:00,35.45925926,19.33094356,64386,,1,0,0,0,1,0,0
2022-10-20 16:00,36.92283951,19.09325397,68526,,1,0,0,0,1,0,0
2022-10-20 17:00,42.84497354,17.485,70333,,1,0,0,0,1,0,0
2022-10-20 18:00,56.9191358,14.5665873,70976,,1,0,0,0,1,0,0
2022-10-20 19:00,67.72865961,12.59322751,69609,,1,0,0,0,1,0,0
2022-10-20 20:00,72.47098765,11.72895944,67654,,1,0,0,0,1,0,0
2022-10-20 21:00,75.73694885,11.11972663,65733,,1,0,0,0,1,0,0
2022-10-20 22:00,77.48871252,10.69857143,63937,,1,0,0,0,1,0,0
2022-10-20 23:00,79.7962963,10.15944444,62899,,1,0,0,0,1,0,0
2022-10-21 0:00,82.57213404,9.621287478,58972,,1,0,0,0,1,0,0
2022-10-21 1:00,84.92601411,9.142998236,56834,,1,0,0,0,1,0,0
2022-10-21 2:00,85.33650794,8.839885362,55839,,1,0,0,0,1,0,0
2022-10-21 3:00,86.1686067,8.428677249,55373,,1,0,0,0,1,0,0
2022-10-21 4:00,87.30705467,7.979206349,55898,,1,0,0,0,1,0,0
2022-10-21 5:00,88.57486772,7.548853616,57524,,1,0,0,0,1,0,0
2022-10-21 6:00,89.31631393,7.282724868,60380,,1,0,0,0,1,0,0
2022-10-21 7:00,90.01031746,7.045123457,63480,,1,0,0,0,1,0,0
2022-10-21 8:00,87.26040564,8.581798942,65861,,1,0,0,0,1,0,0
2022-10-21 9:00,78.63447972,11.19138448,64752,,1,0,0,0,1,0,0
2022-10-21 10:00,67.82777778,14.04706349,64282,,1,0,0,0,1,0,0
2022-10-21 11:00,56.37398589,16.40641093,63863,,1,0,0,0,1,0,0
2022-10-21 12:00,50.00520282,17.42027337,61910,,1,0,0,0,1,0,0
2022-10-21 13:00,47.22195767,18.1615873,64984,,1,0,0,0,1,0,0
2022-10-21 14:00,47.19929453,18.71484127,66292,,1,0,0,0,1,0,0
2022-10-21 15:00,47.50008818,18.67340388,67408,,1,0,0,0,1,0,0
2022-10-21 16:00,48.75335097,18.1518254,69039,,1,0,0,0,1,0,0
2022-10-21 17:00,56.81790123,16.97866843,69210,,1,0,0,0,1,0,0
2022-10-21 18:00,65.44920635,15.54484127,69240,,1,0,0,0,1,0,0
2022-10-21 19:00,71.09179894,14.44458554,67911,,1,0,0,0,1,0,0
2022-10-21 20:00,74.95679012,13.83015873,66200,,1,0,0,0,1,0,0
2022-10-21 21:00,77.93818342,13.37412698,64538,,1,0,0,0,1,0,0
2022-10-21 22:00,80.60749559,12.89882716,63084,,1,0,0,0,1,0,0
2022-10-21 23:00,82.73597884,12.43320106,62093,,1,0,0,0,1,0,0
2022-10-22 0:00,84.31984127,12.05999118,58474,,0,1,0,0,1,0,0
2022-10-22 1:00,85.83042328,11.74839506,56244,,0,1,0,0,1,0,0
2022-10-22 2:00,86.79082892,11.55283951,54792,,0,1,0,0,1,0,0
2022-10-22 3:00,87.49902998,11.42335097,54063,,0,1,0,0,1,0,0
2022-10-22 4:00,88.38465608,11.2842769,54205,,0,1,0,0,1,0,0
2022-10-22 5:00,88.47328042,11.13439153,55104,,0,1,0,0,1,0,0
2022-10-22 6:00,89.25652557,10.93636684,56324,,0,1,0,0,1,0,0
2022-10-22 7:00,89.60670194,10.6822575,56760,,0,1,0,0,1,0,0
2022-10-22 8:00,88.69268078,11.49928571,56237,,0,1,0,0,1,0,0
2022-10-22 9:00,80.82804233,13.66147266,53758,,0,1,0,0,1,0,0
2022-10-22 10:00,70.97098765,16.01581129,52551,,0,1,0,0,1,0,0
2022-10-22 11:00,60.86472663,17.73082892,50391,,0,1,0,0,1,0,0
2022-10-22 12:00,54.85502646,18.95839506,48590,,0,1,0,0,1,0,0
2022-10-22 13:00,50.19312169,20.01304233,50277,,0,1,0,0,1,0,0
2022-10-22 14:00,47.75220459,20.54131393,51544,,0,1,0,0,1,0,0
2022-10-22 15:00,47.69074074,20.47204586,53839,,0,1,0,0,1,0,0
2022-10-22 16:00,49.96834215,20.01482363,56925,,0,1,0,0,1,0,0
2022-10-22 17:00,55.54532628,18.64184303,58905,,0,1,0,0,1,0,0
2022-10-22 18:00,66.87627866,16.38440917,60433,,0,1,0,0,1,0,0
2022-10-22 19:00,73.91340388,15.0506261,60089,,0,1,0,0,1,0,0
2022-10-22 20:00,79.09964727,14.21748677,59635,,0,1,0,0,1,0,0
2022-10-22 21:00,82.8042328,13.68154321,58934,,0,1,0,0,1,0,0
2022-10-22 22:00,85.23183422,13.4680776,58031,,0,1,0,0,1,0,0
2022-10-22 23:00,86.58015873,13.25859788,57257,,0,1,0,0,1,0,0
2022-10-23 0:00,88.59444444,12.94911817,53924,,0,1,0,0,1,0,0
2022-10-23 1:00,89.39488536,12.75069665,51670,,0,1,0,0,1,0,0
2022-10-23 2:00,89.97610229,12.53343034,50493,,0,1,0,0,1,0,0
2022-10-23 3:00,90.09506173,12.37059083,49854,,0,1,0,0,1,0,0
2022-10-23 4:00,90.2340388,12.05363316,49972,,0,1,0,0,1,0,0
2022-10-23 5:00,90.72821869,11.68056437,50838,,0,1,0,0,1,0,0
2022-10-23 6:00,90.84797178,11.3746649,51548,,0,1,0,0,1,0,0
2022-10-23 7:00,91.50970018,10.98134921,51293,,0,1,0,0,1,0,0
2022-10-23 8:00,89.07619048,11.64712522,49783,,0,1,0,0,1,0,0
2022-10-23 9:00,81.39488536,13.19661376,47689,,0,1,0,0,1,0,0
2022-10-23 10:00,71.91552028,14.85419753,46983,,0,1,0,0,1,0,0
2022-10-23 11:00,62.67619048,16.23750441,45575,,0,1,0,0,1,0,0
2022-10-23 12:00,57.29805996,17.03539683,44905,,0,1,0,0,1,0,0
2022-10-23 13:00,52.54171076,17.63248677,45633,,0,1,0,0,1,0,0
2022-10-23 14:00,48.24118166,18.0211552,46906,,0,1,0,0,1,0,0
2022-10-23 15:00,45.35026455,17.95914462,49435,,0,1,0,0,1,0,0
2022-10-23 16:00,43.36049383,17.23919753,53128,,0,1,0,0,1,0,0
2022-10-23 17:00,45.00299824,16.03270723,56343,,0,1,0,0,1,0,0
2022-10-23 18:00,49.45670194,14.3531746,58504,,0,1,0,0,1,0,0
2022-10-23 19:00,54.45767196,13.14410053,58411,,0,1,0,0,1,0,0
2022-10-23 20:00,56.40352734,12.23780423,58038,,0,1,0,0,1,0,0
2022-10-23 21:00,58.9984127,11.414903,57165,,0,1,0,0,1,0,0
2022-10-23 22:00,61.69823633,10.75969136,56187,,0,1,0,0,1,0,0
2022-10-23 23:00,64.66798942,10.07251323,55023,,0,1,0,0,1,0,0
2022-10-24 0:00,67.28783069,9.578121693,51980,,1,0,0,0,1,0,0
2022-10-24 1:00,69.79761905,9.082407407,50027,,1,0,0,0,1,0,0
2022-10-24 2:00,72.00723104,8.658641975,49167,,1,0,0,0,1,0,0
2022-10-24 3:00,75.28686067,8.163765432,48899,,1,0,0,0,1,0,0
2022-10-24 4:00,77.04012346,7.78356261,49668,,1,0,0,0,1,0,0
2022-10-24 5:00,79.04179894,7.232292769,51777,,1,0,0,0,1,0,0
2022-10-24 6:00,80.77477954,6.811940035,55479,,1,0,0,0,1,0,0
2022-10-24 7:00,80.49744268,6.652372134,59903,,1,0,0,0,1,0,0
2022-10-24 8:00,75.62398589,7.935255732,63187,,1,0,0,0,1,0,0
2022-10-24 9:00,65.33421517,10.24518519,62347,,1,0,0,0,1,0,0
2022-10-24 10:00,55.79559083,11.93014991,61012,,1,0,0,0,1,0,0
2022-10-24 11:00,47.56878307,12.974806,59463,,1,0,0,0,1,0,0
2022-10-24 12:00,41.34285714,13.61742504,56764,,1,0,0,0,1,0,0
2022-10-24 13:00,36.71499118,14.0912522,59775,,1,0,0,0,1,0,0
2022-10-24 14:00,34.76067019,14.30944444,61885,,1,0,0,0,1,0,0
2022-10-24 15:00,34.12442681,14.26856261,64218,,1,0,0,0,1,0,0
2022-10-24 16:00,35.19373898,13.90718695,67823,,1,0,0,0,1,0,0
2022-10-24 17:00,38.05079365,12.86358907,69599,,1,0,0,0,1,0,0
2022-10-24 18:00,43.39126984,11.27244268,70139,,1,0,0,0,1,0,0
2022-10-24 19:00,47.8872134,10.29452381,68574,,1,0,0,0,1,0,0
2022-10-24 20:00,50.83051146,9.5020194,66607,,1,0,0,0,1,0,0
2022-10-24 21:00,53.26984127,8.733641975,64827,,1,0,0,0,1,0,0
2022-10-24 22:00,58.38712522,7.739876543,63139,,1,0,0,0,1,0,0
2022-10-24 23:00,61.91560847,6.967425044,62227,,1,0,0,0,1,0,0
2022-10-25 0:00,64.55343915,6.488703704,58606,,1,0,0,0,1,0,0
2022-10-25 1:00,68.3345679,5.849444444,56408,,1,0,0,0,1,0,0
2022-10-25 2:00,71.63624339,5.403262787,55423,,1,0,0,0,1,0,0
2022-10-25 3:00,74.80308642,4.881552028,54940,,1,0,0,0,1,0,0
2022-10-25 4:00,77.1638448,4.420864198,55572,,1,0,0,0,1,0,0
2022-10-25 5:00,78.91410935,4.062883598,57274,,1,0,0,0,1,0,0
2022-10-25 6:00,80.62222222,3.741675485,60399,,1,0,0,0,1,0,0
2022-10-25 7:00,81.36834215,3.65462963,63477,,1,0,0,0,1,0,0
2022-10-25 8:00,76.69285714,5.394955908,65433,,1,0,0,0,1,0,0
2022-10-25 9:00,64.77592593,8.558544974,63960,,1,0,0,0,1,0,0
2022-10-25 10:00,54.72892416,11.27458554,62100,,1,0,0,0,1,0,0
2022-10-25 11:00,47.44197531,13.355194,59857,,1,0,0,0,1,0,0
2022-10-25 12:00,42.25273369,14.63671958,56942,,1,0,0,0,1,0,0
2022-10-25 13:00,39.68809524,15.50611993,59786,,1,0,0,0,1,0,0
2022-10-25 14:00,37.60379189,16.16806878,62050,,1,0,0,0,1,0,0
2022-10-25 15:00,37.86243386,16.28358025,64568,,1,0,0,0,1,0,0
2022-10-25 16:00,38.26666667,16.14641975,68294,,1,0,0,0,1,0,0
2022-10-25 17:00,42.92724868,15.02646384,70067,,1,0,0,0,1,0,0
2022-10-25 18:00,52.85731922,12.75604938,70495,,1,0,0,0,1,0,0
2022-10-25 19:00,61.07910053,11.12628748,69059,,1,0,0,0,1,0,0
2022-10-25 20:00,66.00811287,10.06151675,67206,,1,0,0,0,1,0,0
2022-10-25 21:00,70.10546737,9.101075838,65404,,1,0,0,0,1,0,0
2022-10-25 22:00,73.49126984,8.356781305,63709,,1,0,0,0,1,0,0
2022-10-25 23:00,75.74179894,7.750326279,62733,,1,0,0,0,1,0,0
2022-10-26 0:00,77.8462963,7.205855379,58981,,1,0,0,0,1,0,0
2022-10-26 1:00,79.73333333,6.658694885,56828,,1,0,0,0,1,0,0
2022-10-26 2:00,80.70379189,6.377495591,55810,,1,0,0,0,1,0,0
2022-10-26 3:00,81.0143739,6.081737213,55325,,1,0,0,0,1,0,0
2022-10-26 4:00,82.0840388,5.780784832,55908,,1,0,0,0,1,0,0
2022-10-26 5:00,82.51455026,5.500784832,57746,,1,0,0,0,1,0,0
2022-10-26 6:00,83.46507937,5.277239859,60893,,1,0,0,0,1,0,0
2022-10-26 7:00,83.62830688,5.245467372,64198,,1,0,0,0,1,0,0
2022-10-26 8:00,80.12081129,6.907460317,66021,,1,0,0,0,1,0,0
2022-10-26 9:00,68.78342152,10.0256261,64028,,1,0,0,0,1,0,0
2022-10-26 10:00,57.72010582,12.9558642,61871,,1,0,0,0,1,0,0
2022-10-26 11:00,48.6329806,15.4102381,60056,,1,0,0,0,1,0,0
2022-10-26 12:00,42.93518519,17.03224868,57684,,1,0,0,0,1,0,0
2022-10-26 13:00,40.32742504,17.56710758,62116,,1,0,0,0,1,0,0
2022-10-26 14:00,39.30449735,17.74723104,65071,,1,0,0,0,1,0,0
2022-10-26 15:00,39.91728395,17.62633157,67165,,1,0,0,0,1,0,0
2022-10-26 16:00,42.07989418,17.07819224,69370,,1,0,0,0,1,0,0
2022-10-26 17:00,48.08386243,15.88830688,69936,,1,0,0,0,1,0,0
2022-10-26 18:00,57.74955908,14.05385362,70052,,1,0,0,0,1,0,0
2022-10-26 19:00,63.50590829,12.90344797,68603,,1,0,0,0,1,0,0
2022-10-26 20:00,68.04179894,12.09491182,66895,,1,0,0,0,1,0,0
2022-10-26 21:00,69.85299824,11.42637566,65219,,1,0,0,0,1,0,0
2022-10-26 22:00,72.04805996,10.92715168,63593,,1,0,0,0,1,0,0
2022-10-26 23:00,74.30282187,10.5062522,62668,,1,0,0,0,1,0,0
2022-10-27 0:00,76.20881834,10.08553792,58766,,1,0,0,0,1,0,0
2022-10-27 1:00,79.26507937,9.714858907,56610,,1,0,0,0,1,0,0
2022-10-27 2:00,79.92363316,9.351119929,55642,,1,0,0,0,1,0,0
2022-10-27 3:00,82.42089947,9.005229277,55221,,1,0,0,0,1,0,0
2022-10-27 4:00,83.54188713,8.485573192,55825,,1,0,0,0,1,0,0
2022-10-27 5:00,85.35881834,8.013553792,57410,,1,0,0,0,1,0,0
2022-10-27 6:00,87.03809524,7.623677249,60436,,1,0,0,0,1,0,0
2022-10-27 7:00,87.75432099,7.209091711,63918,,1,0,0,0,1,0,0
2022-10-27 8:00,85.49021164,8.205361552,65930,,1,0,0,0,1,0,0
2022-10-27 9:00,74.84462081,10.96174603,64265,,1,0,0,0,1,0,0
2022-10-27 10:00,61.69453263,13.7080776,62515,,1,0,0,0,1,0,0
2022-10-27 11:00,51.5547619,15.88108466,60291,,1,0,0,0,1,0,0
2022-10-27 12:00,45.72865961,17.43155203,57186,,1,0,0,0,1,0,0
2022-10-27 13:00,43.12319224,18.64514109,60257,,1,0,0,0,1,0,0
2022-10-27 14:00,42.48747795,19.1613933,62558,,1,0,0,0,1,0,0
2022-10-27 15:00,43.9962963,19.28505291,65439,,1,0,0,0,1,0,0
2022-10-27 16:00,47.92989418,18.66648148,69014,,1,0,0,0,1,0,0
2022-10-27 17:00,54.44259259,17.15558201,70384,,1,0,0,0,1,0,0
2022-10-27 18:00,65.20996473,15.10388889,70573,,1,0,0,0,1,0,0
2022-10-27 19:00,72.72636684,13.6657672,69002,,1,0,0,0,1,0,0
2022-10-27 20:00,77.85643739,12.63161376,67083,,1,0,0,0,1,0,0
2022-10-27 21:00,78.89691358,11.63763668,65300,,1,0,0,0,1,0,0
2022-10-27 22:00,82.07654321,10.89455026,63635,,1,0,0,0,1,0,0
2022-10-27 23:00,84.11675485,10.1779806,62402,,1,0,0,0,1,0,0
2022-10-28 0:00,86.17804233,9.548209877,58620,,1,0,0,0,1,0,0
2022-10-28 1:00,87.33421517,9.070952381,56555,,1,0,0,0,1,0,0
2022-10-28 2:00,88.80396825,8.560008818,55444,,1,0,0,0,1,0,0
2022-10-28 3:00,88.80714286,8.185608466,55081,,1,0,0,0,1,0,0
2022-10-28 4:00,90.17292769,7.814144621,55657,,1,0,0,0,1,0,0
2022-10-28 5:00,90.54902998,7.606772487,57281,,1,0,0,0,1,0,0
2022-10-28 6:00,91.37619048,7.438289242,60247,,1,0,0,0,1,0,0
2022-10-28 7:00,91.61834215,7.349603175,63966,,1,0,0,0,1,0,0
2022-10-28 8:00,90.93253968,8.231058201,66831,,1,0,0,0,1,0,0
2022-10-28 9:00,85.76075838,10.34014109,65539,,1,0,0,0,1,0,0
2022-10-28 10:00,77.42380952,12.84602293,63144,,1,0,0,0,1,0,0
2022-10-28 11:00,67.4372134,15.19337743,60615,,1,0,0,0,1,0,0
2022-10-28 12:00,58.88877666,16.98777938,57551,,1,0,0,0,1,0,0
2022-10-28 13:00,53.20663781,18.24695847,60479,,1,0,0,0,1,0,0
2022-10-28 14:00,49.57601411,18.82681658,62522,,1,0,0,0,1,0,0
2022-10-28 15:00,48.11997354,19.06216931,64775,,1,0,0,0,1,0,0
2022-10-28 16:00,50.29761905,18.53494709,67988,,1,0,0,0,1,0,0
2022-10-28 17:00,56.24585538,17.11865079,68956,,1,0,0,0,1,0,0
2022-10-28 18:00,67.30670194,14.88955026,68704,,1,0,0,0,1,0,0
2022-10-28 19:00,74.80079365,13.43858025,67196,,1,0,0,0,1,0,0
2022-10-28 20:00,78.70802469,12.57949735,65527,,1,0,0,0,1,0,0
2022-10-28 21:00,81.02001764,11.86922399,64226,,1,0,0,0,1,0,0
2022-10-28 22:00,83.00573192,11.42830688,62735,,1,0,0,0,1,0,0
2022-10-28 23:00,85.10229277,10.76283069,61981,,1,0,0,0,1,0,0
2022-10-29 0:00,86.40361552,10.40464727,58197,,0,1,0,0,1,0,0
2022-10-29 1:00,87.41313933,10.06891534,56032,,0,1,0,0,1,0,0
2022-10-29 2:00,88.56234568,9.603888889,54770,,0,1,0,0,1,0,0
2022-10-29 3:00,89.41137566,9.196234568,54081,,0,1,0,0,1,0,0
2022-10-29 4:00,89.80088183,8.870149912,54198,,0,1,0,0,1,0,0
2022-10-29 5:00,90.39673721,8.602530864,55109,,0,1,0,0,1,0,0
2022-10-29 6:00,90.5792769,8.37308642,56351,,0,1,0,0,1,0,0
2022-10-29 7:00,91.14444444,8.291931217,56619,,0,1,0,0,1,0,0
2022-10-29 8:00,89.65502646,9.304426808,55889,,0,1,0,0,1,0,0
2022-10-29 9:00,81.520194,11.95111111,53286,,0,1,0,0,1,0,0
2022-10-29 10:00,70.33024691,14.81120811,52179,,0,1,0,0,1,0,0
2022-10-29 11:00,61.94373898,16.90559965,50824,,0,1,0,0,1,0,0
2022-10-29 12:00,55.33156966,18.30680776,49470,,0,1,0,0,1,0,0
2022-10-29 13:00,50.90573192,19.20244268,51578,,0,1,0,0,1,0,0
2022-10-29 14:00,46.19197531,19.49606702,52997,,0,1,0,0,1,0,0
2022-10-29 15:00,45.14700176,19.59483245,54859,,0,1,0,0,1,0,0
2022-10-29 16:00,47.13712522,19.04152557,57292,,0,1,0,0,1,0,0
2022-10-29 17:00,55.54153439,17.52074956,58734,,0,1,0,0,1,0,0
2022-10-29 18:00,64.28880071,15.45000882,59900,,0,1,0,0,1,0,0
2022-10-29 19:00,70.5675485,14.03820988,59541,,0,1,0,0,1,0,0
2022-10-29 20:00,75.68818342,13.11560847,59034,,0,1,0,0,1,0,0
2022-10-29 21:00,80.35449735,12.33422399,58320,,0,1,0,0,1,0,0
2022-10-29 22:00,83.11878307,11.81328042,57495,,0,1,0,0,1,0,0
2022-10-29 23:00,83.93289242,11.2311552,57232,,0,1,0,0,1,0,0
2022-10-30 0:00,85.50026455,10.56297178,53928,,0,1,0,0,1,0,0
2022-10-30 1:00,86.42486772,10.06659612,51792,,0,1,0,0,1,0,0
2022-10-30 2:00,87.65273369,9.706067019,50541,,0,1,0,0,1,0,0
2022-10-30 3:00,88.20652557,9.260679012,50057,,0,1,0,0,1,0,0
2022-10-30 4:00,88.7824515,8.937989418,50188,,0,1,0,0,1,0,0
2022-10-30 5:00,89.34753086,8.720555556,51149,,0,1,0,0,1,0,0
2022-10-30 6:00,90.05811287,8.387045855,52035,,0,1,0,0,1,0,0
2022-10-30 7:00,90.57389771,8.260440917,51763,,0,1,0,0,1,0,0
2022-10-30 8:00,89.9627866,9.205820106,49945,,0,1,0,0,1,0,0
2022-10-30 9:00,83.21922399,11.72815697,47326,,0,1,0,0,1,0,0
2022-10-30 10:00,71.89858907,14.38902998,46530,,0,1,0,0,1,0,0
2022-10-30 11:00,62.32275132,16.79385362,45435,,0,1,0,0,1,0,0
2022-10-30 12:00,55.09744268,18.16511464,45212,,0,1,0,0,1,0,0
2022-10-30 13:00,50.57513228,19.00073192,46553,,0,1,0,0,1,0,0
2022-10-30 14:00,46.47310406,19.63250441,48090,,0,1,0,0,1,0,0
2022-10-30 15:00,45.43447972,19.61355379,50646,,0,1,0,0,1,0,0
2022-10-30 16:00,48.19964727,19.10455908,53996,,0,1,0,0,1,0,0
2022-10-30 17:00,52.54144621,17.78261905,56760,,0,1,0,0,1,0,0
2022-10-30 18:00,61.8617284,15.86224868,58605,,0,1,0,0,1,0,0
2022-10-30 19:00,69.47601411,14.38467372,58406,,0,1,0,0,1,0,0
